 2593   38,901390   -7,793060     41,71
 2594   39,123060   -7,792500     38,65
 2598   37,612880   -7,790450     65,46
 2600   39,294720   -7,789720     40,07
 2601   38,392560   -7,788970     54,90
 2602   37,154300   -7,788930     57,58
 2603   37,084550   -7,788280     52,61
 2604   39,086670   -7,788060     38,76
 2606   37,200560   -7,786670     60,71
 2610   37,835240   -7,785590     56,33
 2611   37,435300   -7,784380     69,06
 2615   37,941140   -7,783660     53,38
 2616   38,745560   -7,781940     46,90
 2617   38,179170   -7,781060     52,92
 2618   39,870280   -7,779440     45,70
 2619   39,459720   -7,779440     41,95
 2622   37,895990   -7,776610     54,51
 2623   37,869430   -7,776440     55,30
 2624   38,477070   -7,775720     54,03
 2625   39,316390   -7,775000     40,29
 2627   38,334010   -7,772530     54,27
 2629   39,596940   -7,771670     42,67
 2630   38,981940   -7,771670     40,05
 2631   39,179720   -7,771110     39,06
 2632   37,579470   -7,770830     66,91
 2635   37,983370   -7,767780     52,80
 2636   37,058060   -7,767490     51,26
 2637   37,754810   -7,766160     59,83
 2640   37,559060   -7,764040     67,62
 2641   37,790490   -7,763620     58,37
 2642   37,723390   -7,763100     61,25
 2645   38,271450   -7,760280     53,51
 2647   39,209440   -7,759720     39,31
 2648   38,594170   -7,758890     51,26
 2649   37,431260   -7,758300     69,41
 2650   38,928610   -7,758060     41,17
 2651   37,153320   -7,758020     58,22
 2652   37,950990   -7,757890     53,41
 2654   37,500940   -7,757010     69,00
 2655   38,561510   -7,756660     51,98
 2658   37,299410   -7,752750     66,55
 2660   37,617800   -7,751370     65,86
 2662   38,457720   -7,750750     53,43
 2663   39,380000   -7,750560     40,66
 2664   38,002250   -7,750120     52,64
 2665   39,075280   -7,749170     39,25
 2666   39,890830   -7,749170     44,61
 2667   38,055670   -7,748620     52,21
 2670   38,144110   -7,748140     52,28
 2671   38,883060   -7,747500     42,27
 2672   38,115470   -7,747030     52,16
 2673   39,975560   -7,746940     46,85
 2674   39,463610   -7,746670     41,10
 2675   37,449500   -7,746230     69,60
 2679   38,227950   -7,743250     52,78
 2680   39,656940   -7,742780     41,53
 2682   38,498590   -7,742300     52,66
 2683   37,836160   -7,740580     56,93
 2684   39,233060   -7,739440     39,53
 2686   37,404300   -7,738560     69,52
 2688   37,980780   -7,736780     53,02
 2689   37,910850   -7,736560     54,55
 2690   39,276670   -7,736110     39,79
 2691   37,859350   -7,736080     56,16
 2692   37,275240   -7,735940     65,82
 2695   37,801260   -7,735460     58,36
 2696   39,350280   -7,735280     40,25
 2698   38,386620   -7,734390     53,25
 2699   37,584190   -7,733650     67,33
 2700   37,565280   -7,733340     67,91
 2704   37,220000   -7,730560     63,06
 2705   39,136390   -7,730000     39,26
 2706   38,644440   -7,730000     49,06
 2707   38,183700   -7,729810     52,25
 2708   39,010560   -7,729720     39,93
 2709   37,149310   -7,729680     58,64
 2712   38,689170   -7,726390     47,68
 2713   37,777030   -7,725860     59,52
 2715   37,078700   -7,724990     53,88
 2717   38,086890   -7,722000     52,02
 2721   37,513910   -7,719620     69,36
 2723   37,899660   -7,718700     55,07
 2724   38,730000   -7,718610     46,28
 2726   39,869720   -7,716390     42,35
 2727   38,423700   -7,716130     52,48
 2728   38,332650   -7,715780     52,64
 2729   37,450670   -7,714920     70,09
 2730   37,626300   -7,714800     66,14
 2731   37,951960   -7,714680     53,73
 2732   37,127000   -7,714660     57,51
 2733   38,765760   -7,713830     45,15
 2737   37,088660   -7,709500     54,99
 2738   39,522500   -7,709440     39,95
 2739   37,361620   -7,709140     69,29
 2740   37,738610   -7,709080     61,47
 2741   39,742500   -7,708890     40,05
 2743   37,856260   -7,708010     56,65
 2744   37,720000   -7,707290     62,33
 2745   39,449720   -7,707220     39,97
 2746   37,969310   -7,707140     53,41
 2747   37,243810   -7,706500     64,87
 2748   39,623610   -7,706110     39,61
 2749   38,558870   -7,705680     50,29
 2750   37,833060   -7,705070     57,56
 2752   38,979720   -7,704440     40,38
 2753   39,568610   -7,704170     39,62
 2754   39,093330   -7,704170     39,48
 2756   38,307720   -7,702750     52,20
 2758   37,294440   -7,702500     67,29
 2759   37,580230   -7,702190     67,97
 2760   37,887490   -7,701370     55,66
 2761   37,498730   -7,701120     69,91
 2762   38,013530   -7,701050     52,65
 2763   37,926240   -7,700550     54,50
 2764   37,207690   -7,700410     63,01
 2765   39,679170   -7,700280     39,29
 2766   37,659550   -7,700090     65,06
 2768   39,188890   -7,698610     39,44
 2769   38,242750   -7,697780     51,89
 2772   38,781470   -7,696050     44,37
 2774   38,837160   -7,694160     42,95
 2775   37,470510   -7,693970     70,33
 2776   37,171150   -7,693420     60,95
 2777   37,807650   -7,693330     58,76
 2778   37,236530   -7,693000     64,78
 2779   38,060080   -7,692730     52,09
 2780   37,534270   -7,691850     69,39
 2784   37,701690   -7,690190     63,43
 2789   38,931110   -7,686670     41,03
 2790   37,337710   -7,686660     69,07
 2791   37,782590   -7,685610     59,94
 2792   38,649720   -7,685280     47,50
 2793   39,975560   -7,685280     43,86
 2794   37,986090   -7,685010     53,19
 2795   37,441070   -7,684750     70,59
 2797   37,616780   -7,683810     67,03
 2799   39,422780   -7,683060     39,39
 2802   37,198690   -7,679540     62,96
 2803   37,101770   -7,678400     56,72
 2804   39,061390   -7,678060     39,70
 2805   38,457950   -7,677960     50,73
 2807   37,511910   -7,677780     70,08
 2809   38,757220   -7,677500     44,57
 2810   38,719440   -7,677500     45,51
 2811   39,760830   -7,677220     38,31
 2812   39,648130   -7,676960     38,03
 2813   39,236670   -7,676670     39,48
 2815   38,802550   -7,676200     43,45
 2816   38,284340   -7,676000     51,40
 2817   37,156910   -7,675770     60,46
 2819   39,730830   -7,675000     37,98
 2820   37,968820   -7,673350     53,64
 2821   37,562800   -7,673050     68,98
 2823   38,614440   -7,672500     47,87
 2826   38,864970   -7,671860     42,05
 2827   37,730150   -7,671710     62,49
 2828   37,130410   -7,671710     58,83
 2829   38,387980   -7,671380     51,02
 2831   37,674380   -7,670710     64,95
 2832   39,347220   -7,670000     39,35
 2833   37,774770   -7,669930     60,55
 2835   37,868230   -7,669360     56,74
 2837   37,526100   -7,668980     69,95
 2839   37,314720   -7,667780     68,70
 2841   39,005000   -7,667500     40,08
 2843   37,844290   -7,667380     57,68
 2845   37,116010   -7,666880     57,99
 2846   37,638340   -7,666530     66,51
 2848   39,296940   -7,666110     39,40
 2849   37,915530   -7,665090     55,18
 2851   39,618190   -7,664010     37,47
 2852   37,755450   -7,663760     61,51
 2855   39,145560   -7,663330     39,49
 2858   38,153840   -7,661470     51,23
 2861   39,923610   -7,661110     40,64
 2868   37,581010   -7,659070     68,68
 2869   39,821670   -7,658890     37,94
 2872   37,247400   -7,657100     66,08
 2873   37,445550   -7,656960     71,05
 2875   39,565980   -7,656260     37,48
 2879   38,171530   -7,655470     51,07
 2880   37,810870   -7,655320     59,23
 2882   38,504340   -7,655130     49,20
 2886   39,527330   -7,653860     37,73
 2888   37,732280   -7,653260     62,72
 2889   38,961940   -7,653060     40,43
 2890   38,121450   -7,652610     51,32
 2892   38,583960   -7,651920     47,70
 2894   38,451450   -7,651240     49,71
 2901   37,551680   -7,649520     69,68
 2903   39,105830   -7,649440     39,56
 2904   38,317730   -7,648380     50,50
 2905   38,539120   -7,647930     48,35
 2907   37,598080   -7,647040     68,33
 2910   38,888580   -7,646270     41,30
 2913   37,676290   -7,644570     65,34
 2919   39,263610   -7,643060     39,29
 2924   38,704440   -7,641110     44,73
 2925   38,834750   -7,640010     42,08
 2927   39,459170   -7,639170     37,90
 2929   37,764430   -7,637490     61,56
 2931   37,373860   -7,637290     70,77
 2933   37,518340   -7,636650     70,64
 2935   39,893330   -7,635280     38,12
 2938   39,701110   -7,634440     35,50
 2939   39,369440   -7,634170     38,63
 2941   37,453540   -7,633380     71,42
 2944   37,835890   -7,631680     58,56
 2946   38,934720   -7,631110     40,54
 2954   37,946490   -7,628750     54,59
 2957   38,100420   -7,627530     51,33
 2958   37,862250   -7,626970     57,56
 2961   39,439070   -7,624880     37,71
 2962   37,618400   -7,624770     68,00
 2964   37,650770   -7,624290     66,76
 2968   37,564840   -7,623740     69,76
 2969   38,349870   -7,623650     49,48
 2974   37,697890   -7,621960     64,81
 2980   38,157530   -7,619970     50,62
 2981   39,028610   -7,619170     39,78
 2982   38,608610   -7,618610     45,84
 2986   37,731500   -7,616810     63,40
 2989   37,580630   -7,615690     69,43
 2990   37,960730   -7,615590     54,27
 2991   37,810050   -7,615550     59,91
 2994   37,531560   -7,614270     70,74
 2995   38,730560   -7,613330     43,28
 2996   38,227890   -7,612600     49,92
 2998   38,483060   -7,612230     47,65
 3004   37,886400   -7,609910     56,86
 3005   38,872220   -7,609720     40,94
 3006   39,601670   -7,609720     34,88
 3007   38,432260   -7,609710     48,18
 3009   38,286500   -7,607990     49,39
 3010   37,308730   -7,606830     69,57
 3011   37,788260   -7,606780     61,02
 3014   37,263630   -7,606490     67,80
 3015   38,198580   -7,605960     50,02
 3017   38,037200   -7,604750     52,35
 3018   39,319170   -7,604720     38,59
 3019   38,514680   -7,604540     46,85
 3022   39,265000   -7,603330     38,97
 3024   39,093610   -7,602500     39,52
 3028   38,646940   -7,600830     44,39
 3030   37,375860   -7,599530     71,40
 3031   39,986110   -7,599440     39,48
 3033   37,191740   -7,598640     64,27
 3035   37,762430   -7,598160     62,34
 3038   39,789170   -7,596390     33,53
 3039   37,721200   -7,596360     64,23
 3042   37,535270   -7,594570     70,97
 3045   37,447870   -7,593400     72,04
 3047   38,984170   -7,592220     39,79
 3051   39,153330   -7,590830     39,36
 3055   38,843740   -7,586860     40,80
 3060   39,518890   -7,584440     35,11
 3061   37,607190   -7,584170     69,08
 3063   37,513420   -7,582900     71,57
 3064   37,777690   -7,582710     61,91
 3065   37,227510   -7,582260     66,50
 3066   38,157610   -7,582250     50,10
 3067   39,663060   -7,581940     32,71
 3068   37,965140   -7,581170     54,41
 3069   37,358080   -7,581090     71,33
 3072   39,048610   -7,580560     39,51
 3074   39,746670   -7,580000     32,24
 3075   38,287340   -7,579460     48,54
 3080   37,578400   -7,577350     70,12
 3087   39,237780   -7,574170     38,92
 3092   39,558330   -7,572780     33,88
 3093   39,881670   -7,572220     33,79
 3096   38,068030   -7,570970     51,64
 3097   37,485800   -7,570590     72,13
 3098   38,112420   -7,569660     50,72
 3100   37,713530   -7,569400     65,05
 3103   37,858390   -7,568520     58,58
 3105   38,835350   -7,566790     40,41
 3106   38,027890   -7,566580     52,64
 3107   37,834900   -7,565690     59,64
 3108   38,926110   -7,565280     39,73
 3109   38,483230   -7,564310     45,53
 3110   38,343560   -7,564260     47,41
 3111   37,749450   -7,563550     63,53
 3112   38,578010   -7,562970     43,96
 3113   37,677350   -7,562650     66,74
 3117   39,130560   -7,561940     39,29
 3119   37,879930   -7,561690     57,78
 3123   37,644730   -7,560010     68,10
 3124   39,476390   -7,559720     35,12
 3125   38,396480   -7,559280     46,55
 3127   38,507200   -7,557470     44,86
 3130   37,312220   -7,556390     70,42
 3133   37,703890   -7,554380     65,74
 3134   38,960000   -7,554170     39,45
 3136   38,264340   -7,553960     48,10
 3139   38,605900   -7,552640     43,05
 3140   37,768980   -7,552310     62,84
 3141   38,650000   -7,551110     42,28
 3142   37,482580   -7,549990     72,44
 3143   39,380830   -7,549440     36,83
 3149   37,201440   -7,548880     65,65
 3150   37,580990   -7,548740     70,48
 3152   37,463730   -7,547320     72,61
 3155   39,935560   -7,543610     33,83
 3156   39,186390   -7,543610     39,02
 3157   37,732890   -7,543140     64,64
 3159   38,736940   -7,541670     40,70
 3162   37,356280   -7,541060     71,79
 3164   38,218310   -7,539770     48,47
 3166   39,015280   -7,539440     39,22
 3167   39,706940   -7,539440     29,94
 3171   37,432450   -7,538580     72,75
 3173   39,649440   -7,538330     30,56
 3176   37,853080   -7,537540     59,28
 3181   39,778890   -7,535280     29,63
 3182   37,807560   -7,534660     61,38
 3183   37,621480   -7,534250     69,38
 3189   39,746940   -7,532780     29,39
 3191   38,423360   -7,532380     45,08
 3192   37,537190   -7,532080     71,83
 3193   38,785000   -7,531940     39,88
 3194   38,138970   -7,531550     49,86
 3195   38,897780   -7,531110     39,22
 3198   39,923060   -7,530830     32,53
 3203   39,510280   -7,527500     33,23
 3204   37,370670   -7,527410     72,22
 3207   37,900400   -7,526720     57,42
 3209   39,093060   -7,526670     39,14
 3210   37,556040   -7,525660     71,48
 3212   37,993170   -7,524910     53,91
 3213   39,683060   -7,524440     29,35
 3219   38,826100   -7,523530     39,34
 3221   37,749710   -7,523300     64,22
 3226   38,102420   -7,519520     50,66
 3231   37,307940   -7,518480     70,70
 3234   37,355440   -7,517540     72,01
 3235   37,246720   -7,516880     68,30
 3240   39,860830   -7,514170     29,53
 3242   39,063890   -7,513890     39,03
 3243   39,333150   -7,513430     37,13
 3246   37,392350   -7,511100     72,71
 3247   38,189610   -7,510570     48,52
 3250   38,526430   -7,509780     42,42
 3253   39,545830   -7,509170     31,60
 3254   39,367500   -7,508890     36,36
 3255   37,969360   -7,508520     54,91
 3257   37,438940   -7,507930     73,07
 3263   39,479170   -7,506110     33,40
 3266   37,465150   -7,505460     73,05
 3274   37,626170   -7,501270     69,70
 3276   38,361780   -7,501110     44,94
 3277   38,700000   -7,501110     39,59
 3280   37,490990   -7,499930     72,91
 3281   39,706390   -7,499720     27,74
 3282   37,857510   -7,499620     59,69
 3286   38,483560   -7,498890     42,67
 3287   37,340830   -7,498870     71,81
 3290   38,568620   -7,498110     41,22
 3291   39,944440   -7,497780     31,31
 3294   39,209440   -7,496670     38,60
 3295   38,070330   -7,496240     51,53
 3296   39,978890   -7,496110     32,81
 3297   37,711640   -7,495490     66,40
 3302   37,264470   -7,494700     69,26
 3303   38,943890   -7,494440     38,54
 3304   39,866940   -7,493890     28,41
 3312   37,323710   -7,491120     71,39
 3318   37,501090   -7,487350     72,92
 3321   37,657040   -7,485540     68,80
 3323   39,161390   -7,485000     38,79
 3324   38,751670   -7,483890     38,52
 3326   38,263560   -7,482040     46,38
 3329   37,881820   -7,481670     58,89
 3331   38,420450   -7,481160     43,11
 3333   39,803060   -7,480560     26,51
 3334   37,210370   -7,480470     66,81
 3335   37,458960   -7,480420     73,28
 3339   38,022020   -7,479100     53,23
 3340   38,308360   -7,478950     45,32
 3341   39,508890   -7,478610     31,67
 3342   39,097220   -7,477780     38,80
 3343   38,548320   -7,477640     40,66
 3345   38,614170   -7,475560     39,57
 3346   38,979440   -7,475560     38,37
 3347   38,460980   -7,474830     42,09
 3348   39,069720   -7,474720     38,72
 3349   37,748960   -7,473790     65,11
 3353   37,386400   -7,472350     72,87
 3357   37,471680   -7,471350     73,29
 3359   37,255140   -7,468940     68,99
 3361   37,287160   -7,468600     70,28
 3366   39,674440   -7,466110     26,51
 3372   39,013890   -7,463890     38,38
 3373   38,830000   -7,463890     37,66
 3375   39,405280   -7,462500     34,56
 3377   38,806490   -7,461430     37,59
 3378   39,998060   -7,461110     31,66
 3381   38,177590   -7,459020     48,22
 3383   37,716280   -7,458670     66,79
 3384   39,197740   -7,458230     38,44
 3385   38,661390   -7,457780     38,27
 3389   39,907220   -7,456670     27,33
 3393   37,243490   -7,454840     68,51
 3398   39,465280   -7,453330     32,43
 3401   38,376590   -7,452660     43,04
 3403   37,894610   -7,451660     58,80
 3406   37,815340   -7,449160     62,49
 3407   37,741460   -7,447970     65,87
 3408   38,143330   -7,447910     49,19
 3410   37,225860   -7,446900     67,69
 3413   37,282000   -7,445860     70,13
 3415   39,296390   -7,444490     37,05
 3417   38,344500   -7,443530     43,52
 3418   37,355400   -7,443210     72,37
 3421   38,292890   -7,442620     44,81
 3424   39,258610   -7,440830     37,66
 3428   39,054400   -7,437680     38,32
 3431   37,759430   -7,435540     65,28
 3432   37,887250   -7,435320     59,41
 3433   39,370830   -7,435000     35,13
 3436   39,149440   -7,432780     38,50
 3438   39,102500   -7,432220     38,47
 3439   37,989530   -7,431660     54,96
 3443   39,334720   -7,431390     36,06
 3444   38,873610   -7,431390     36,94
 3449   37,777660   -7,429410     64,57
 3450   39,694440   -7,427500     24,30
 3452   39,733330   -7,425830     23,62
 3454   38,413890   -7,425350     41,29
 3460   39,998060   -7,423610     29,42
 3461   38,316140   -7,419890     43,68
 3462   38,781760   -7,419840     36,30
 3463   39,832220   -7,419170     23,34
 3468   39,949720   -7,416110     26,58
 3471   39,017220   -7,415280     37,82
 3473   39,930830   -7,414720     25,71
 3474   39,232780   -7,414720     37,84
 3475   39,504720   -7,414440     30,03
 3477   37,839060   -7,413060     62,04
 3479   38,574360   -7,411980     37,54
 3480   37,801520   -7,411410     63,80
 3481   38,826970   -7,411290     36,18
 3482   38,507310   -7,411240     38,72
 3483   39,764170   -7,411110     22,64
 3484   38,204560   -7,410680     46,98
 3485   38,758330   -7,410560     36,00
 3486   38,249860   -7,410200     45,49
 3488   38,065300   -7,408930     52,10
 3489   38,438030   -7,408600     40,16
 3495   38,961110   -7,403890     37,12
 3496   37,901010   -7,401050     59,38
 3497   38,701280   -7,400900     35,80
 3498   38,599090   -7,400150     36,73
 3499   38,474170   -7,399540     39,01
 3500   37,784610   -7,399530     64,77
 3502   38,635000   -7,397500     36,19
 3508   38,944440   -7,389440     36,70
 3510   38,288890   -7,388840     43,93
 3512   38,133810   -7,383900     49,52
 3513   38,973060   -7,383890     36,94
 3514   38,101470   -7,382010     50,83
 3516   38,240060   -7,380870     45,51
 3517   37,830290   -7,380530     63,04
 3518   39,220900   -7,380090     37,79
 3519   39,953060   -7,380000     24,68
 3521   38,015280   -7,379820     54,54
 3522   38,185590   -7,379180     47,51
 3525   38,073440   -7,377040     52,05
 3526   38,678330   -7,376940     35,08
 3527   37,953890   -7,373850     57,43
 3528   38,846540   -7,373410     35,32
 3530   39,448890   -7,370000     31,41
 3532   38,599720   -7,369720     35,60
 3533   37,878440   -7,369610     61,02
 3534   39,288890   -7,368610     36,63
 3536   38,563340   -7,366790     36,07
 3537   39,697780   -7,366110     21,64
 3540   39,038890   -7,364720     37,46
 3541   37,854970   -7,364030     62,22
 3542   38,512560   -7,363900     36,97
 3543   38,730560   -7,361940     34,42
 3545   37,801600   -7,361500     64,70
 3546   39,900000   -7,361110     21,69
 3550   38,821940   -7,359170     34,74
 3552   38,881110   -7,357500     35,31
 3555   38,344890   -7,354770     41,50
 3559   39,415830   -7,349440     32,49
 3560   39,362220   -7,346940     34,46
 3561   38,629170   -7,346940     34,46
 3562   38,384890   -7,346710     40,02
 3566   39,106110   -7,344440     37,86
 3567   39,073610   -7,344170     37,61
 3569   38,104720   -7,341320     51,06
 3572   39,782780   -7,336390     19,12
 3573   38,222660   -7,336370     45,98
 3575   37,977170   -7,332430     57,12
 3576   38,147700   -7,331870     49,23
 3578   38,477090   -7,331320     36,89
 3580   38,854410   -7,329280     34,35
 3583   39,238060   -7,324170     37,34
 3584   38,082580   -7,323680     52,30
 3585   39,835560   -7,322780     18,61
 3586   39,736670   -7,322780     19,17
 3587   39,998330   -7,322220     23,81
 3588   39,160830   -7,322220     37,89
 3589   38,424230   -7,320820     38,21
 3591   38,525650   -7,320150     35,38
 3593   38,292840   -7,316250     43,01
 3595   38,329860   -7,314080     41,51
 3598   39,210560   -7,311940     37,62
 3599   39,021390   -7,311940     36,68
 3600   38,771940   -7,310000     33,05
 3602   38,366390   -7,309600     40,05
 3603   38,751670   -7,308330     32,89
 3604   38,034560   -7,308210     54,86
 3607   37,919540   -7,305850     60,44
 3610   38,720830   -7,301670     32,62
 3611   39,954440   -7,300000     20,61
 3612   39,798890   -7,299440     17,57
 3613   37,880660   -7,298470     62,42
 3616   38,567840   -7,294480     33,81
 3617   38,958840   -7,293500     35,39
 3618   38,891940   -7,293060     34,17
 3621   39,698890   -7,292220     19,13
 3622   38,664170   -7,292220     32,51
 3623   38,262530   -7,290260     44,27
 3625   39,727780   -7,288060     18,21
 3626   38,810560   -7,288060     32,86
 3630   39,092090   -7,283410     37,36
 3631   38,620000   -7,283330     32,69
 3632   38,228140   -7,282910     45,89
 3636   38,174640   -7,281930     48,47
 3640   38,137360   -7,279150     50,34
 3642   39,276390   -7,277500     36,57
 3644   38,944170   -7,276390     34,86
 3645   38,861910   -7,274280     33,30
 3649   39,761940   -7,270000     16,96
 3652   39,138330   -7,266110     37,62
 3654   38,081970   -7,264200     53,41
 3655   38,022000   -7,263150     56,47
 3659   38,193170   -7,261010     47,81
 3660   38,216530   -7,260760     46,64
 3661   38,285110   -7,260480     43,29
 3664   38,781940   -7,258330     31,88
 3668   38,050200   -7,253370     55,28
 3674   39,932780   -7,250280     17,62
 3677   39,221940   -7,245000     37,37
 3678   39,675560   -7,244720     18,81
 3679   39,082500   -7,244440     37,01
 3683   38,738610   -7,239170     31,15
 3685   39,808890   -7,235560     15,38
 3687   39,968890   -7,235000     18,38
 3689   38,357480   -7,233550     39,93
 3694   38,168220   -7,229120     49,63
 3695   39,031940   -7,228610     36,07
 3698   39,191390   -7,225000     37,56
 3699   38,207690   -7,224780     47,59
 3701   38,915560   -7,224170     33,50
 3703   39,902220   -7,220830     15,67
 3704   38,319670   -7,220500     41,79
 3705   38,108310   -7,218230     53,11
 3706   38,255390   -7,217340     45,15
 3710   38,157690   -7,208820     50,64
 3714   39,736390   -7,202780     15,88
 3716   39,853060   -7,201390     14,39
 3717   38,997500   -7,199170     35,09
 3718   39,125830   -7,198060     37,30
 3721   39,157500   -7,193060     37,49
 3723   38,054140   -7,192890     56,74
 3724   39,091110   -7,188610     36,84
 3726   38,207110   -7,184260     48,43
 3731   39,687500   -7,180560     17,29
 3733   37,997330   -7,179890     60,11
 3735   38,953890   -7,179440     33,84
 3737   39,039170   -7,178610     35,84
 3738   39,927220   -7,178610     14,93
 3739   38,840280   -7,177220     31,24
 3742   38,779170   -7,172500     30,25
 3749   39,857220   -7,165830     13,50
 3750   39,801110   -7,165830     13,78
 3756   38,095610   -7,150230     55,84
 3758   39,952500   -7,147500     14,78
 3759   39,068890   -7,146940     36,25
 3760   39,146390   -7,146670     37,33
 3761   38,196140   -7,139510     50,25
 3762   38,000170   -7,138950     61,38
 3764   39,775000   -7,137500     13,80
 3765   38,057830   -7,135310     58,49
 3767   38,962220   -7,130560     33,57
 3768   38,172440   -7,129310     52,01
 3769   38,887550   -7,128700     31,63
 3771   38,082940   -7,120750     57,62
 3772   39,709170   -7,120560     15,80
 3774   38,913890   -7,111940     32,11
 3776   39,671110   -7,106110     17,47
 3778   39,993610   -7,101110     15,07
 3779   39,915830   -7,099440     12,72
 3780   39,943890   -7,098610     13,33
 3781   39,866940   -7,098060     12,22
 3782   38,068640   -7,096670     59,37
 3784   39,803330   -7,094170     12,69
 3785   38,822780   -7,092220     29,89
 3786   39,073330   -7,086940     36,03
 3789   38,862780   -7,070000     30,47
 3790   38,112220   -7,069970     57,94
 3794   38,050280   -7,063520     61,78
 3795   38,144890   -7,061670     56,27
 3797   38,884090   -7,056350     30,84
 3798   39,100560   -7,051110     36,39
 3800   39,050560   -7,047500     35,27
 3802   38,989720   -7,040830     33,59
 3803   39,734440   -7,040280     14,46
 3804   39,902500   -7,037220     11,60
 3805   39,023610   -7,036670     34,50
 3806   38,882850   -7,035350     30,64
 3807   38,023750   -7,035270     64,42
 3808   38,940280   -7,034720     32,14
 3811   39,677220   -7,026390     17,15
 3812   39,963330   -7,025560     12,54
 3813   39,760000   -7,024170     13,48
 3816   38,083280   -7,014410     62,15
 3817   38,169140   -7,010160     56,95
 3818   39,050280   -7,008330     35,00
 3820   39,905000   -6,998060     11,24
 3821   38,981670   -6,997500     33,02
 3823   38,151750   -6,983690     59,36
 3825   39,821390   -6,982780     11,73
 3830   38,129500   -6,976050     61,19
 3833   39,863890   -6,959440     11,08
 3834   39,988890   -6,958610     12,44
 3835   39,933890   -6,926670     11,08
 3836   39,906940   -6,923890     10,88
 3837   39,973060   -6,887780     11,53
